type,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29
1,0.993302853,0.923425878,0.888167406,0.722698208,0.625594573,0.386825144,0.196380344,0.093619341,-0.154179304,-0.386358135,-0.572137674,-0.610565888,-0.818139266,-0.894695434,-0.964361799,-0.992990119,-0.97836692,-0.941943916,-0.883383117,-0.675493861,-0.495693616,-0.39442597,-0.223930425,-0.099693425,0.122538457,0.430940647,0.607071233,0.769051874,0.812658664
1,0.995826852,0.92392408,0.869765826,0.707084588,0.663962988,0.453416621,0.297729762,0.141886081,-0.129441893,-0.388907486,-0.580215471,-0.661225178,-0.827640009,-0.891848668,-0.97774873,-0.998618319,-0.997398669,-0.913603073,-0.809471237,-0.770218435,-0.547316095,-0.348011967,-0.266142887,0.060897166,0.109655613,0.375572405,0.595605844,0.636515681,0.846842537
1,0.992464143,0.928143703,0.856631328,0.740689826,0.588369486,0.469303882,0.182938097,0.040656077,-0.1435577,-0.379947606,-0.499047456,-0.715506505,-0.813998508,-0.931781013,-0.957583278,-0.995715882,-0.997658307,-0.960941636,-0.871872515,-0.722372897,-0.632695097,-0.427807448,-0.294782353,0.033979041,0.276066927,0.34361451,0.624569046,0.670200557,0.881892246
1,0.994128016,0.944537853,0.868699532,0.780397618,0.575845975,0.485485359,0.233891041,-0.002610202,-0.126430989,-0.241739325,-0.542803851,-0.604878033,-0.804672419,-0.861390335,-0.987716228,-0.994417166,-0.986776811,-0.902104577,-0.850501177,-0.72916432,-0.615256884,-0.413937677,-0.198895945,-0.025572191,0.213736027,0.425873676,0.598920104,0.769668421,0.876042512
1,0.981657323,0.957930786,0.852995694,0.8194216,0.585516632,0.435530169,0.267348444,0.042736114,-0.036022902,-0.273727186,-0.442277797,-0.618648855,-0.833495204,-0.884376663,-0.956233737,-0.999770137,-0.997784517,-0.942180821,-0.808144812,-0.731536137,-0.572775078,-0.413542201,-0.181414474,0.001716517,0.214840757,0.382305097,0.607916315,0.696363611,0.85040577
1,0.998794788,0.938516238,0.863793466,0.755524591,0.649552241,0.401431913,0.352913323,0.091650501,-0.077549448,-0.262437893,-0.439519508,-0.73125007,-0.756847109,-0.904820511,-0.974409843,-0.995415645,-0.990014415,-0.965890627,-0.882252422,-0.68196632,-0.52331825,-0.348372177,-0.226440928,-0.043794886,0.180711228,0.305229279,0.555444321,0.770632487,0.827875236
1,0.994480259,0.967000757,0.831435414,0.747784799,0.59767714,0.442479951,0.182427167,0.16054202,-0.17770478,-0.411309037,-0.557254922,-0.643410128,-0.854463105,-0.919074566,-0.945835424,-0.999364767,-0.998206884,-0.916187449,-0.856748709,-0.786217008,-0.501950656,-0.436143813,-0.208989738,-0.03649575,0.17956164,0.438185086,0.581687073,0.730580684,0.793475815
1,0.99080488,0.95804942,0.898904563,0.739861154,0.599934801,0.403744629,0.33296427,0.137897665,-0.047841737,-0.414436167,-0.432596836,-0.594535311,-0.814779892,-0.868689183,-0.9452456,-0.999939249,-0.995718721,-0.938697274,-0.860728005,-0.717896021,-0.567832397,-0.315589898,-0.213093702,0.012990179,0.228800605,0.331357742,0.51162567,0.735659975,0.863431627
1,0.99678807,0.962313151,0.914053399,0.754649002,0.641274323,0.524540496,0.189998537,0.03272324,-0.207356005,-0.256255246,-0.508092006,-0.674218349,-0.7701485,-0.867629378,-0.978772693,-0.998611172,-0.994221172,-0.960741207,-0.806972827,-0.74543408,-0.525230765,-0.445455864,-0.224815206,0.028838964,0.170061961,0.381332199,0.600867808,0.643721283,0.806445014
1,0.981464815,0.952391607,0.858881889,0.766438529,0.680928923,0.410526921,0.299702031,0.038109774,-0.173304978,-0.404021174,-0.455664482,-0.668697898,-0.780668278,-0.88449011,-0.988108189,-0.999915284,-0.99702655,-0.931268791,-0.830775912,-0.748255681,-0.532435889,-0.455472669,-0.273736526,0.076586867,0.247427204,0.349950826,0.625937053,0.692382046,0.804747901
1,0.992922763,0.937018692,0.875526314,0.814459112,0.577286284,0.386066464,0.253997677,0.085862727,-0.190378902,-0.334630906,-0.534567904,-0.626415829,-0.780131842,-0.875144489,-0.958031148,-0.998622518,-0.983836075,-0.961992167,-0.847352587,-0.674361077,-0.647938908,-0.31430006,-0.232152557,0.013907152,0.223067355,0.44616271,0.563974556,0.736299442,0.867414342
1,0.999920138,0.968432019,0.856191305,0.706649643,0.630867083,0.431028062,0.298482845,-0.007402046,-0.185379099,-0.331958891,-0.424583678,-0.696646164,-0.854661806,-0.91065228,-0.989732253,-0.999915656,-0.989529473,-0.8989626,-0.804852146,-0.72833573,-0.512552099,-0.42886324,-0.211522944,-0.065063517,0.138847885,0.410520612,0.591822788,0.650327614,0.807857177
1,0.983284347,0.976009193,0.855573411,0.726588545,0.567950788,0.468020744,0.221732609,0.120273698,-0.091912313,-0.39987097,-0.441108449,-0.660085957,-0.782452359,-0.898533607,-0.986602437,-0.994712471,-0.992695585,-0.952415408,-0.884279295,-0.712501593,-0.577382339,-0.31083418,-0.276265836,-0.052826308,0.266809323,0.337781622,0.478054334,0.74785156,0.800148774
1,0.992304871,0.96226198,0.862577759,0.727414554,0.654405867,0.528585901,0.172735855,0.084259744,-0.19634297,-0.303275878,-0.417455747,-0.686846491,-0.780062612,-0.873957569,-0.988030352,-0.99971158,-0.982174644,-0.955991117,-0.800098277,-0.724351527,-0.49144382,-0.338912255,-0.3037116,-0.084738419,0.123988223,0.308817296,0.490778073,0.720521311,0.867117676
1,0.999468762,0.947115868,0.829333559,0.77950821,0.683890978,0.444300397,0.22823894,0.158749652,-0.213939407,-0.248407739,-0.567994679,-0.657729331,-0.775981756,-0.889648379,-0.984547292,-0.999820829,-0.98291537,-0.907114635,-0.802884794,-0.745533192,-0.551215843,-0.487747114,-0.143512016,-0.014343691,0.156306076,0.287570854,0.53144929,0.766771115,0.883381542
1,0.996028919,0.974490313,0.861110752,0.765005124,0.632424966,0.408046452,0.197137179,0.038492431,-0.04201152,-0.38048772,-0.47078142,-0.723391199,-0.801206026,-0.903853555,-0.986553152,-0.990676121,-0.976508008,-0.961670836,-0.826797404,-0.733006953,-0.584707971,-0.333005891,-0.113191338,0.00046721,0.129361102,0.359082914,0.47425257,0.753237642,0.777830605
1,0.996763373,0.921152038,0.836741645,0.796068157,0.646189098,0.450007248,0.316154163,0.046033503,-0.08300978,-0.242799434,-0.482502404,-0.725262666,-0.773984326,-0.919492922,-0.983965474,-0.998156246,-0.979584439,-0.958013838,-0.820681791,-0.717228935,-0.593790989,-0.385844903,-0.301608069,0.064493015,0.200978958,0.299611092,0.601005733,0.690993595,0.817039216
1,0.999103642,0.971492883,0.874260798,0.788403485,0.616704976,0.39854552,0.325318435,0.030831571,-0.221060891,-0.354389534,-0.506479882,-0.654051513,-0.765679653,-0.937505433,-0.975107678,-0.993141189,-0.997146013,-0.941513592,-0.832906845,-0.759083142,-0.575653233,-0.40024938,-0.280636856,0.069522649,0.24523435,0.323607386,0.586538073,0.649781415,0.84310645
1,0.987349254,0.923700894,0.84521141,0.780165379,0.670377428,0.429195397,0.327131669,0.033754974,-0.132925217,-0.383311892,-0.585134949,-0.623660143,-0.760316525,-0.881426169,-0.964809956,-0.992100765,-0.968875308,-0.913401674,-0.833793958,-0.66028463,-0.492310532,-0.429540531,-0.281471454,-0.0608387,0.222522952,0.418341503,0.478189283,0.744344634,0.878277963
1,0.986310766,0.962540739,0.846731801,0.713720796,0.686750272,0.404719159,0.173939694,0.003407966,-0.092982015,-0.297129082,-0.504136331,-0.648815783,-0.802678437,-0.859347811,-0.985707859,-0.991983484,-0.967073975,-0.912528081,-0.863966594,-0.693582986,-0.587297087,-0.478198855,-0.164341053,-0.047174838,0.219812145,0.410704129,0.540092274,0.744423128,0.794212223
1,0.999391475,0.928587531,0.888863417,0.713662725,0.69002779,0.472651272,0.345525325,0.029466502,-0.080199088,-0.414394426,-0.464913453,-0.70899913,-0.852683767,-0.92080752,-0.962750208,-0.999497456,-0.989742095,-0.899364317,-0.887489177,-0.675168422,-0.558547629,-0.417093073,-0.136857247,0.048603926,0.271928513,0.383981444,0.530295115,0.653407016,0.798143933
1,0.998450972,0.979334623,0.916970518,0.711967327,0.693181832,0.473815132,0.284391953,0.158629388,-0.122638896,-0.299090013,-0.520202593,-0.670065896,-0.788803782,-0.87941876,-0.986936668,-0.992582097,-0.99214281,-0.938090854,-0.80009361,-0.786629001,-0.584749104,-0.432507324,-0.119729927,0.056529937,0.206697463,0.436122898,0.469171223,0.720387844,0.878010616
1,0.984386299,0.962450346,0.87353789,0.789263847,0.591496028,0.45448797,0.333915987,0.119550134,-0.227195676,-0.329605491,-0.503317195,-0.734245712,-0.752311869,-0.896490806,-0.972320001,-0.995089411,-0.990237934,-0.941339876,-0.86409455,-0.776041773,-0.629598007,-0.341784689,-0.183987687,-0.011817284,0.201258794,0.359065456,0.538946779,0.728222681,0.875161604
1,0.99806815,0.959471639,0.904913654,0.737285584,0.627986243,0.538386976,0.338189267,-0.01971041,-0.069986165,-0.248340427,-0.42661509,-0.686047818,-0.750037857,-0.935043513,-0.970657138,-0.997819337,-0.974538399,-0.941244369,-0.852475143,-0.713237314,-0.492005584,-0.470505317,-0.24262757,-0.014170104,0.128866523,0.413764079,0.502121944,0.671252579,0.80117093
1,0.988931392,0.979859581,0.888297491,0.721390302,0.540563644,0.532441229,0.287265268,0.077589341,-0.059153795,-0.289038297,-0.464378922,-0.606280388,-0.798449524,-0.906514836,-0.96951225,-0.997007789,-0.976967341,-0.912750944,-0.805013958,-0.705713412,-0.6533534,-0.464148423,-0.168682394,-0.054546367,0.237948423,0.285383437,0.528818171,0.750094003,0.8076497
1,0.999989564,0.957125852,0.90205456,0.734665171,0.690984424,0.526355499,0.268081359,0.152467007,-0.193048469,-0.354603306,-0.478687778,-0.599675705,-0.805135885,-0.895691552,-0.97520694,-0.995302198,-0.996558705,-0.91963246,-0.889101223,-0.695109266,-0.616509724,-0.435104506,-0.230820214,-0.089951985,0.26856059,0.382346116,0.520530808,0.772289023,0.815793477
1,0.997350887,0.953142524,0.861520269,0.763698921,0.648427505,0.362797843,0.26902796,0.014410949,-0.149779601,-0.392463309,-0.454731017,-0.727233587,-0.83366357,-0.875236045,-0.955542508,-0.993145921,-0.997015763,-0.940979339,-0.884202,-0.785140782,-0.599622658,-0.467097325,-0.190868382,-0.063389324,0.251058344,0.303166576,0.56005798,0.757792034,0.853870879
1,0.990075749,0.960954628,0.842122572,0.740242562,0.586018302,0.457996992,0.29233322,0.133428835,-0.037838009,-0.258578838,-0.436687262,-0.653028872,-0.758098193,-0.881602608,-0.984615992,-0.999457506,-0.996831583,-0.955459757,-0.848450488,-0.760140989,-0.492440636,-0.400387652,-0.145635523,0.082073215,0.238371689,0.314994554,0.608433047,0.668375938,0.859467787
1,0.993578348,0.938765307,0.879069636,0.771053781,0.545085619,0.497615423,0.3184524,0.048090574,-0.217745636,-0.40360917,-0.500267385,-0.671183833,-0.782914793,-0.87051322,-0.967765446,-0.999138321,-0.990456129,-0.952151816,-0.808661393,-0.732577329,-0.573077151,-0.372464314,-0.228303451,-0.008819135,0.276988744,0.396481717,0.55795924,0.68480854,0.829035359
1,0.999704374,0.936732805,0.861122248,0.724495121,0.652567604,0.524451572,0.357671868,0.01532826,-0.04285809,-0.383466273,-0.441429629,-0.707148402,-0.808686995,-0.934330632,-0.961752122,-0.999998468,-0.990334143,-0.95792896,-0.822019245,-0.760394591,-0.596550295,-0.466521871,-0.130129131,0.014447144,0.206473329,0.413529581,0.513337902,0.679750645,0.842495785
1,0.999603285,0.921403241,0.868053398,0.80545873,0.621429192,0.410989754,0.266333805,0.01897145,-0.074440863,-0.307495968,-0.54138277,-0.696771574,-0.805123678,-0.939502781,-0.979619651,-0.993569291,-0.997241731,-0.956190732,-0.885143924,-0.762424971,-0.551985146,-0.453890256,-0.19877458,0.067216889,0.215126019,0.452673104,0.554749682,0.772885287,0.796057275
1,0.995244409,0.964645629,0.890396363,0.704774393,0.615403605,0.385482416,0.357540532,0.165672464,-0.128683276,-0.340509396,-0.425056723,-0.678687923,-0.808328498,-0.929507921,-0.987410696,-0.999995142,-0.975400114,-0.916564874,-0.889072586,-0.754989576,-0.650068951,-0.339158641,-0.217941228,-0.066544631,0.268772696,0.283886359,0.58440265,0.744145878,0.830585812
1,0.9958627,0.974492084,0.891985802,0.724869575,0.578133831,0.411886322,0.226331802,0.123116965,-0.194615434,-0.37211727,-0.500733786,-0.645742229,-0.791569327,-0.916065267,-0.974254772,-0.999994733,-0.99564319,-0.948654555,-0.818639745,-0.786464972,-0.63606913,-0.420972724,-0.281154815,0.000340742,0.214748802,0.388660873,0.514824086,0.653309534,0.860001508
1,0.998773596,0.960481584,0.912156169,0.795595867,0.548375259,0.471644994,0.191877979,0.138476198,-0.117809271,-0.372294714,-0.580933207,-0.693854274,-0.854345929,-0.911307401,-0.97899647,-0.9988039,-0.992681983,-0.908153892,-0.812726004,-0.784263732,-0.572641265,-0.424119012,-0.121428999,0.009524253,0.234333164,0.319195571,0.478822231,0.743394924,0.868828011
1,0.980409129,0.958795443,0.83542101,0.731901595,0.56460292,0.411963902,0.326644394,0.095891202,-0.164195475,-0.345344785,-0.533407876,-0.67384242,-0.761545633,-0.926758149,-0.988202905,-0.998777477,-0.991145622,-0.966549482,-0.811478821,-0.7231307,-0.631708588,-0.390309548,-0.186636067,0.016604584,0.092863095,0.379142963,0.610211328,0.651573166,0.871727095
1,0.993023936,0.955046615,0.848773431,0.776746372,0.547637337,0.393369379,0.22542256,0.079300355,-0.10336805,-0.248909409,-0.57540863,-0.628624566,-0.803808375,-0.921350156,-0.977823384,-0.997291477,-0.995714346,-0.923083534,-0.879829145,-0.766387879,-0.64193187,-0.336818064,-0.19229921,-0.000484376,0.232040365,0.462060228,0.626714601,0.639870025,0.7964283
1,0.999793418,0.942606953,0.857795395,0.80948584,0.588232924,0.412516105,0.294360963,0.008862063,-0.17678515,-0.270688109,-0.445169035,-0.732511385,-0.846174645,-0.910829736,-0.972104891,-0.998899467,-0.985650754,-0.912278487,-0.841697002,-0.699006266,-0.570741579,-0.455942284,-0.207032537,-0.070582929,0.19543449,0.31327526,0.5647529,0.726579274,0.825871128
1,0.997933242,0.937560557,0.827434167,0.763309046,0.630959634,0.36779022,0.306455598,0.044921254,-0.15041826,-0.272192666,-0.429249321,-0.636690338,-0.767776271,-0.937300381,-0.959419636,-0.999769914,-0.994615581,-0.952576803,-0.804116554,-0.74631261,-0.511774582,-0.455370565,-0.268851152,-0.082530269,0.24829069,0.427268247,0.519821507,0.635273651,0.806592423
1,0.993930215,0.932812559,0.853964564,0.789460465,0.558368908,0.449663225,0.261309297,0.116840083,-0.041649674,-0.253862714,-0.493104098,-0.589453905,-0.802479309,-0.86704148,-0.959004754,-0.995683402,-0.97441772,-0.960806984,-0.862965654,-0.678608079,-0.562243427,-0.316384873,-0.187023128,-0.019444425,0.282130614,0.351307381,0.477462163,0.692309073,0.875117451
1,0.990554795,0.958672057,0.843700964,0.791084431,0.631728051,0.449192503,0.345977459,0.016377283,-0.13897362,-0.367845673,-0.488824009,-0.635534086,-0.796672005,-0.934806254,-0.988948447,-0.997901462,-0.993065488,-0.938611122,-0.791777695,-0.767424586,-0.491315568,-0.398287131,-0.20198416,-0.096222317,0.175350906,0.399009232,0.505765619,0.754046068,0.870141009
1,0.997686312,0.943970138,0.861015121,0.768747892,0.636763998,0.457632349,0.214272435,0.031324852,-0.109803635,-0.353799605,-0.449760391,-0.701284219,-0.782882994,-0.919815815,-0.97964567,-0.999650486,-0.978440324,-0.964457878,-0.844264426,-0.770226134,-0.536488441,-0.432634452,-0.204047739,0.086452413,0.158471943,0.353418173,0.539561994,0.65485945,0.87534408
1,0.993537524,0.97536375,0.852998399,0.790007227,0.591760818,0.451662791,0.170482653,0.122379377,-0.202844002,-0.287264597,-0.527841942,-0.629602239,-0.787174235,-0.882656354,-0.968236737,-0.997853361,-0.99610856,-0.906384554,-0.822820812,-0.774344992,-0.606507669,-0.488998067,-0.241986702,-0.011829056,0.270515791,0.423309874,0.6192196,0.636543467,0.844034745
1,0.997140087,0.932106138,0.88095653,0.750853699,0.575316256,0.496596539,0.316343144,-0.013827644,-0.094783154,-0.382595343,-0.477621535,-0.668770513,-0.784668637,-0.910696981,-0.976954262,-0.998066746,-0.969147802,-0.93704287,-0.821458262,-0.723708067,-0.490864263,-0.320878212,-0.266003181,-0.026854337,0.274349781,0.442081129,0.584502699,0.676161285,0.781345392
1,0.997747256,0.966303526,0.852300984,0.762816507,0.646251373,0.376462246,0.311283459,0.119791018,-0.180088878,-0.331419915,-0.422831477,-0.642862878,-0.760852807,-0.889854464,-0.981956365,-0.997472005,-0.973095577,-0.936197994,-0.857635364,-0.742196159,-0.542226052,-0.475096791,-0.116439866,-0.025580577,0.095840948,0.354447236,0.580951049,0.750654842,0.870803929
1,0.985667298,0.967470503,0.897227267,0.714490107,0.660866637,0.465558039,0.183878811,0.053712349,-0.116811405,-0.272516211,-0.448989503,-0.592839146,-0.794469436,-0.930089142,-0.988516334,-0.998096777,-0.988354331,-0.952186597,-0.846758041,-0.678205693,-0.590292938,-0.431440753,-0.27424928,-0.008183312,0.185428981,0.340750259,0.527924582,0.76249024,0.841818507
1,0.996833348,0.926464191,0.92067575,0.705361691,0.616729078,0.482960214,0.255265586,0.010468675,-0.158442538,-0.332281564,-0.523841873,-0.645797876,-0.848072672,-0.895087198,-0.987693065,-0.993647581,-0.998067177,-0.91921154,-0.793646234,-0.703810949,-0.630822001,-0.459364735,-0.228016967,0.078451142,0.251532556,0.37669736,0.573721509,0.678140821,0.88527769
1,0.988638025,0.969794248,0.850282364,0.813547829,0.684538254,0.391246126,0.335835067,0.065271973,-0.071453609,-0.336514086,-0.477033495,-0.612639034,-0.73741874,-0.929106372,-0.98025688,-0.994047486,-0.993901664,-0.950106111,-0.851207964,-0.790650357,-0.640788585,-0.485124312,-0.224109665,0.04671574,0.128951739,0.317180264,0.495134598,0.651406904,0.867295689
1,0.98726037,0.93364898,0.875604072,0.772341948,0.60835485,0.392709744,0.344819755,0.003258072,-0.173431161,-0.306288271,-0.425793551,-0.599872626,-0.809108171,-0.903938345,-0.985085648,-0.995757205,-0.970872423,-0.928691547,-0.816370094,-0.723607782,-0.545974213,-0.414149449,-0.162956378,-0.042239101,0.245154441,0.317382396,0.632062188,0.680749987,0.824328053
2,0.158857918,0.352560477,0.558107017,0.618009667,0.73562699,0.915882375,0.970496751,0.99640099,0.991609155,0.964503643,0.883202346,0.800968666,0.6329838,0.451428126,0.205552058,0.002267432,-0.082661361,-0.360978985,-0.607865106,-0.65402063,-0.795665755,-0.93191326,-0.961515437,-0.995937591,-0.973166728,-0.912064874,-0.871567186,-0.731066526,-0.479856521
2,0.075804951,0.288799365,0.50596984,0.687854759,0.836392736,0.859818262,0.949131932,0.999447924,0.99882853,0.943277178,0.845015078,0.805721882,0.643170524,0.458076573,0.173033914,-0.021972793,-0.134126011,-0.35829293,-0.504554991,-0.689634794,-0.775829056,-0.887810545,-0.985029028,-0.999864925,-0.986568398,-0.923582483,-0.840992348,-0.768097687,-0.505803195
2,0.009000872,0.364213583,0.509743651,0.609244434,0.721667674,0.843942483,0.949462741,0.99974262,0.999552282,0.951863918,0.84305214,0.774743436,0.566450958,0.486754149,0.252894318,0.087079059,-0.152481908,-0.364383745,-0.442852263,-0.64152877,-0.824354706,-0.94941371,-0.979551472,-0.999952945,-0.962806843,-0.931572772,-0.833116896,-0.756196523,-0.621217218
2,0.035806513,0.214920676,0.400835986,0.707343684,0.766429792,0.868135065,0.950619056,0.999732081,0.99847738,0.928822701,0.852500616,0.802498961,0.580784353,0.38488931,0.24808877,0.076157656,-0.072495332,-0.381403012,-0.578451789,-0.733169666,-0.823131796,-0.944585594,-0.973397419,-0.997187802,-0.966486118,-0.908943676,-0.857045503,-0.763408894,-0.547678981
2,0.042344599,0.332856717,0.546808906,0.636678835,0.796567845,0.846316033,0.944356736,0.998374261,0.997282526,0.95588094,0.82778993,0.728453246,0.66862856,0.508660522,0.209655885,0.023752046,-0.192219333,-0.319910624,-0.522365224,-0.663361412,-0.805560108,-0.881993447,-0.969128792,-0.998098381,-0.986596703,-0.911583259,-0.835412852,-0.66527083,-0.483031949
2,0.113466164,0.265604092,0.504717552,0.702620871,0.802471129,0.865555513,0.984733585,0.992411803,0.997059641,0.967480993,0.855791075,0.722336214,0.58246258,0.424131713,0.291810657,0.042075434,-0.212566052,-0.275556659,-0.602703278,-0.720739165,-0.842082152,-0.912712255,-0.967476634,-0.999146039,-0.964697098,-0.894427574,-0.831007772,-0.638604691,-0.532248209
2,0.017399603,0.378514332,0.553219763,0.615940907,0.728513001,0.848808083,0.951328278,0.999888599,0.992583306,0.942134924,0.901612117,0.743508853,0.577617355,0.380143604,0.156259148,0.109407191,-0.142814715,-0.32588526,-0.532712456,-0.703778828,-0.80491001,-0.927501186,-0.954199746,-0.999273614,-0.960272217,-0.894056635,-0.794675939,-0.651744537,-0.553102718
2,0.052289001,0.33993633,0.483539534,0.589648439,0.791263619,0.919886535,0.982951706,0.998836665,0.999491645,0.917231552,0.890086882,0.695349383,0.609612057,0.383404853,0.282464806,0.017266792,-0.088798898,-0.279557783,-0.557752075,-0.696718086,-0.869231767,-0.91725175,-0.973242233,-0.998680714,-0.98258893,-0.918902237,-0.785270409,-0.69465348,-0.506266143
2,0.073679697,0.301550981,0.545538342,0.584223494,0.807013927,0.907293819,0.983642556,0.9973069,0.989259447,0.956668825,0.818017063,0.676415585,0.632646648,0.447448814,0.268388304,0.047009486,-0.202159902,-0.289621918,-0.493859949,-0.714898642,-0.758506628,-0.872369458,-0.969879715,-0.998875361,-0.969643197,-0.935393174,-0.791214338,-0.738017666,-0.497586914
2,0.104763853,0.353751459,0.431737355,0.634844231,0.752892195,0.920956184,0.945006664,0.999719751,0.993661731,0.957642355,0.889935368,0.695859878,0.548935678,0.416552666,0.316822074,0.11576004,-0.219197959,-0.40460965,-0.502417495,-0.676963459,-0.863481393,-0.887247937,-0.981438278,-0.999630082,-0.97705921,-0.924433163,-0.837656153,-0.651990904,-0.577105192
2,0.169025664,0.225695996,0.517481611,0.609128477,0.734628746,0.875624164,0.974799076,0.996828429,0.978081611,0.912933463,0.838292713,0.779404061,0.582238085,0.335461996,0.163678206,0.039226096,-0.172158777,-0.307488935,-0.526423959,-0.675702268,-0.862769081,-0.949552553,-0.978660927,-0.999546877,-0.981930281,-0.924722697,-0.868224646,-0.720767166,-0.609864135
2,0.092126978,0.259221913,0.556414998,0.713357629,0.737236796,0.84962778,0.983922524,0.99926929,0.994802813,0.936698259,0.903087277,0.77831161,0.654266378,0.464377501,0.273434102,0.035904503,-0.061832059,-0.258006718,-0.473454702,-0.676404529,-0.861549812,-0.880334082,-0.964017503,-0.999358493,-0.991932361,-0.88387464,-0.851226077,-0.665789964,-0.60474743
2,0.184663148,0.304630563,0.529440998,0.570030852,0.800313796,0.895727413,0.968848354,0.99813656,0.986387848,0.933795961,0.845399113,0.791022261,0.602380775,0.440873925,0.298186726,0.10470034,-0.120709035,-0.358663326,-0.581761389,-0.614972005,-0.770727698,-0.873683175,-0.978978246,-0.999421191,-0.964005689,-0.908543708,-0.846645418,-0.731634729,-0.480230036
2,0.174252794,0.349471136,0.462358975,0.586439393,0.797648293,0.87820102,0.948948009,0.996462938,0.990010386,0.928167794,0.860093063,0.765080091,0.527901142,0.371359944,0.241408708,-0.010290546,-0.232790729,-0.434134004,-0.599958687,-0.679415513,-0.788024337,-0.919438493,-0.97516874,-0.999981307,-0.970571258,-0.907079636,-0.825547947,-0.65543503,-0.476973304
2,0.110989162,0.258232336,0.525759153,0.653671487,0.793594064,0.930195497,0.979729788,0.995865327,0.976871202,0.933229186,0.809276487,0.71189578,0.671291195,0.438890834,0.175999313,0.019387134,-0.254496739,-0.340167541,-0.611302346,-0.699489397,-0.7966946,-0.901572436,-0.964203382,-0.999716454,-0.977302574,-0.953604698,-0.840675605,-0.733126344,-0.526312784
2,0.057427375,0.205319648,0.481174561,0.669433796,0.742583305,0.869735966,0.932421712,0.993947291,0.990648283,0.953197611,0.902543785,0.770604474,0.604182593,0.395817407,0.285359495,0.111947972,-0.107133005,-0.264664836,-0.457913387,-0.738301,-0.776856608,-0.88606736,-0.984032489,-0.995751717,-0.96521291,-0.945413044,-0.829976265,-0.743579682,-0.599757017
2,0.147329209,0.247136998,0.481203491,0.712267775,0.79515114,0.857903986,0.93981553,0.994931268,0.994606415,0.969339623,0.85587828,0.712909038,0.527309622,0.416795827,0.199790029,0.031451094,-0.245594301,-0.43123597,-0.576571445,-0.627117901,-0.784754441,-0.919350742,-0.969364385,-0.999839853,-0.990141502,-0.885611625,-0.841105339,-0.755547412,-0.531736952
2,0.042105137,0.209639291,0.438393769,0.693620662,0.72902173,0.870203937,0.974486696,0.987455335,0.998995579,0.914619653,0.891603564,0.692672172,0.572567704,0.339890488,0.327473243,-0.002049043,-0.169854815,-0.418230788,-0.608031826,-0.745821001,-0.859944033,-0.903083613,-0.979375238,-0.996578982,-0.994644693,-0.88898744,-0.810494117,-0.685176989,-0.530243846
2,0.180758145,0.206891423,0.435345894,0.611098372,0.828816467,0.850623959,0.961847176,0.992875885,0.988299131,0.951676414,0.88769592,0.749058294,0.519781396,0.385162986,0.240638963,0.07198442,-0.068003587,-0.350209019,-0.599842332,-0.733640374,-0.816087183,-0.951309238,-0.989610766,-0.999378823,-0.987779368,-0.914313394,-0.870461955,-0.718925245,-0.627428545
2,0.013921466,0.349255834,0.507065489,0.651139072,0.784260458,0.861303163,0.945904805,0.9982019,0.977991387,0.963302752,0.896201482,0.741847688,0.627033097,0.487819511,0.262075705,0.12095816,-0.132497339,-0.273537021,-0.546038167,-0.744391767,-0.80066502,-0.914841595,-0.980894989,-0.999126844,-0.968454984,-0.911483385,-0.810503931,-0.727945102,-0.479227189
2,0.180552035,0.344760396,0.43005336,0.703089072,0.753005021,0.92196786,0.944661799,0.999913551,0.986105828,0.967949424,0.818565363,0.742595427,0.518062522,0.398082584,0.233403662,0.072979165,-0.220004323,-0.348665314,-0.498737776,-0.736065723,-0.830028693,-0.927071005,-0.991129375,-0.999581245,-0.96404459,-0.94983584,-0.84687405,-0.676436169,-0.584480744
2,0.08059152,0.285216002,0.468305866,0.621536193,0.778217718,0.929503866,0.955491516,0.998602831,0.999435,0.954225285,0.879219009,0.780117059,0.523235282,0.475852927,0.285525336,0.071864425,-0.251597847,-0.270601294,-0.604825758,-0.698951448,-0.844142677,-0.948716223,-0.968444049,-0.996874376,-0.985500865,-0.916550049,-0.867837595,-0.712495677,-0.49647989
2,0.130006812,0.340714379,0.519425716,0.716659485,0.775232752,0.9083601,0.937801867,0.999955746,0.980894441,0.95406363,0.86144139,0.70063949,0.644841633,0.507390383,0.218775376,0.09905962,-0.144439201,-0.279137416,-0.598915982,-0.692450731,-0.817296014,-0.904908694,-0.974387514,-0.999480921,-0.97494074,-0.901500418,-0.874109304,-0.649457739,-0.568469728
2,0.142521992,0.366269688,0.448484508,0.568328434,0.832855664,0.878561467,0.980020673,0.9926843,0.983360524,0.969257279,0.89047909,0.712096539,0.605815301,0.389919433,0.273119364,-0.049255566,-0.235460106,-0.348178743,-0.508152175,-0.721965812,-0.868496931,-0.941379496,-0.992310782,-0.99791532,-0.980854031,-0.913135512,-0.843792029,-0.692588154,-0.580762045
